order_id,order_number,customer_id,sales_rep_id,order_date_id,shipping_date_id,region_id,order_status,payment_terms,currency_code,gross_total,discount_total,net_total,created_at
4293,ORD5293,9,4,20240307,20240308,2,Cancelled,Net 30,EUR,2917.46,467.04,2450.42,2024-03-07 08:30:35
4294,ORD5294,451,22,20230225,20230310,2,Shipped,Net 30,GBP,285.93,217.02,68.91,2023-02-25 18:46:48
4295,ORD5295,319,11,20231019,20231019,4,Cancelled,Net 30,GBP,4478.67,340.68,4137.99,2023-10-19 13:45:22
4296,ORD5296,155,39,20250130,20250205,4,Shipped,Net 30,GBP,4003.62,366.62,3637.00,2025-01-30 15:34:44
4297,ORD5297,125,39,20240301,20240302,3,Delivered,Net 60,GBP,244.47,166.74,77.73,2024-03-01 09:34:32
4298,ORD5298,226,34,20251220,20251231,2,Shipped,Due on Receipt,USD,174.12,147.39,26.73,2025-12-20 13:30:11
4299,ORD5299,266,13,20230526,20230603,1,Delivered,Net 60,GBP,3052.30,216.08,2836.22,2023-05-26 13:40:41
4300,ORD5300,355,47,20250712,20250724,1,Cancelled,Due on Receipt,USD,1532.43,434.55,1097.88,2025-07-12 10:42:20
4301,ORD5301,2,14,20250705,20250706,2,Cancelled,Net 60,EUR,4702.54,403.62,4298.92,2025-07-05 16:28:22
4302,ORD5302,407,38,20230928,20230928,1,Pending,Net 60,USD,2479.62,443.03,2036.59,2023-09-28 18:58:08
4303,ORD5303,407,38,20250805,20250809,1,Delivered,Net 60,USD,1119.97,10.43,1109.54,2025-08-05 14:52:16
4304,ORD5304,98,40,20230326,20230328,2,Cancelled,Net 30,GBP,1559.57,397.21,1162.36,2023-03-26 12:00:43
4305,ORD5305,52,37,20230615,20230629,4,Pending,Net 30,EUR,2752.96,312.07,2440.89,2023-06-15 18:00:07
4306,ORD5306,388,13,20250927,20251011,4,Cancelled,Due on Receipt,GBP,981.04,340.57,640.47,2025-09-27 18:04:47
4307,ORD5307,130,9,20230619,20230629,4,Cancelled,Net 30,EUR,3905.47,196.15,3709.32,2023-06-19 18:26:17
4308,ORD5308,251,45,20241210,20241212,2,Pending,Due on Receipt,EUR,2270.54,210.15,2060.39,2024-12-10 10:44:45
4309,ORD5309,55,44,20230124,20230203,2,Shipped,Net 30,EUR,125.31,92.29,33.02,2023-01-24 09:40:55
4310,ORD5310,170,11,20230502,20230515,1,Delivered,Net 30,EUR,4778.30,147.60,4630.70,2023-05-02 14:56:24
4311,ORD5311,282,25,20240830,20240901,1,Shipped,Net 30,EUR,2825.48,331.72,2493.76,2024-08-30 09:25:31
4312,ORD5312,436,20,20240531,20240604,4,Pending,Net 60,USD,2423.56,19.07,2404.49,2024-05-31 08:50:25
4313,ORD5313,492,42,20251003,20251017,2,Delivered,Net 30,GBP,2320.33,265.82,2054.51,2025-10-03 17:10:04
4314,ORD5314,61,3,20250729,20250731,1,Pending,Due on Receipt,EUR,4050.96,12.71,4038.25,2025-07-29 18:16:30
4315,ORD5315,336,7,20230505,20230516,4,Cancelled,Due on Receipt,USD,1789.74,195.35,1594.39,2023-05-05 15:40:55
4316,ORD5316,277,41,20250719,20250731,3,Shipped,Net 60,GBP,1886.84,296.28,1590.56,2025-07-19 11:51:46
4317,ORD5317,237,47,20240726,20240807,3,Shipped,Due on Receipt,USD,2497.10,301.60,2195.50,2024-07-26 09:53:01
4318,ORD5318,271,19,20241006,20241008,4,Shipped,Net 30,USD,1164.34,21.49,1142.85,2024-10-06 08:18:20
4319,ORD5319,450,14,20240624,20240703,1,Pending,Net 30,EUR,4107.35,87.05,4020.30,2024-06-24 15:54:02
4320,ORD5320,202,50,20241216,20241221,4,Delivered,Due on Receipt,EUR,1383.27,173.61,1209.66,2024-12-16 17:27:51
4321,ORD5321,486,28,20251219,20251221,2,Shipped,Net 30,EUR,1773.34,52.05,1721.29,2025-12-19 10:52:40
4322,ORD5322,432,23,20230703,20230710,2,Shipped,Net 30,GBP,4027.39,87.64,3939.75,2023-07-03 14:14:43
4323,ORD5323,393,4,20230127,20230204,3,Pending,Net 30,EUR,4456.23,257.76,4198.47,2023-01-27 14:56:44
4324,ORD5324,396,24,20240911,20240915,1,Cancelled,Net 60,EUR,3540.23,115.83,3424.40,2024-09-11 14:20:43
4325,ORD5325,48,7,20250630,20250701,2,Pending,Due on Receipt,USD,3541.60,258.27,3283.33,2025-06-30 08:36:33
4326,ORD5326,213,28,20250122,20250124,2,Cancelled,Net 30,EUR,517.71,76.12,441.59,2025-01-22 14:30:12
4327,ORD5327,7,29,20250319,20250327,1,Delivered,Net 30,USD,2110.96,322.39,1788.57,2025-03-19 12:26:47
4328,ORD5328,243,16,20240928,20241004,3,Shipped,Net 60,EUR,2791.35,167.84,2623.51,2024-09-28 18:29:18
4329,ORD5329,163,30,20250216,20250224,4,Shipped,Due on Receipt,GBP,2956.41,284.82,2671.59,2025-02-16 15:45:30
4330,ORD5330,192,6,20250301,20250301,4,Cancelled,Due on Receipt,EUR,1200.31,80.54,1119.77,2025-03-01 18:41:15
4331,ORD5331,52,17,20241223,20250103,1,Pending,Net 60,GBP,3267.76,30.89,3236.87,2024-12-23 15:50:41
4332,ORD5332,394,7,20240331,20240402,4,Shipped,Net 60,GBP,1195.62,325.25,870.37,2024-03-31 15:58:31
4333,ORD5333,303,27,20230707,20230712,1,Shipped,Net 30,GBP,3229.30,321.22,2908.08,2023-07-07 13:43:43
4334,ORD5334,397,19,20250316,20250318,1,Pending,Net 60,EUR,4627.94,494.03,4133.91,2025-03-16 17:43:58
4335,ORD5335,281,48,20241019,20241030,1,Shipped,Net 30,GBP,3508.39,204.31,3304.08,2024-10-19 08:42:53
4336,ORD5336,274,4,20230621,20230701,3,Shipped,Net 60,EUR,2657.68,131.53,2526.15,2023-06-21 11:17:52
4337,ORD5337,165,28,20251205,20251212,1,Shipped,Net 60,GBP,2270.34,314.50,1955.84,2025-12-05 11:18:31
4338,ORD5338,134,7,20250807,20250813,4,Shipped,Net 30,GBP,806.80,400.37,406.43,2025-08-07 15:47:18
4339,ORD5339,209,19,20240909,20240911,4,Delivered,Due on Receipt,USD,3053.26,100.52,2952.74,2024-09-09 14:33:15
4340,ORD5340,13,39,20241118,20241119,2,Delivered,Net 60,USD,2161.06,84.40,2076.66,2024-11-18 17:02:35
4341,ORD5341,270,10,20231014,20231021,4,Shipped,Net 60,GBP,2436.21,102.87,2333.34,2023-10-14 09:55:59
4342,ORD5342,50,9,20250316,20250322,4,Delivered,Net 60,USD,1192.41,3.51,1188.90,2025-03-16 09:39:28
4343,ORD5343,218,22,20230922,20230926,2,Pending,Net 60,GBP,2064.58,305.43,1759.15,2023-09-22 16:51:21
4344,ORD5344,92,5,20250129,20250130,4,Delivered,Net 60,USD,2360.74,123.77,2236.97,2025-01-29 18:09:40
4345,ORD5345,329,30,20241031,20241031,1,Delivered,Due on Receipt,GBP,3165.52,177.22,2988.30,2024-10-31 15:16:43
4346,ORD5346,489,3,20250501,20250507,4,Shipped,Net 30,EUR,1630.78,229.81,1400.97,2025-05-01 12:07:14
4347,ORD5347,234,28,20251011,20251019,1,Shipped,Due on Receipt,EUR,3887.82,98.25,3789.57,2025-10-11 17:18:34
4348,ORD5348,472,17,20230917,20230921,3,Cancelled,Net 30,GBP,4147.94,401.74,3746.20,2023-09-17 16:34:07
4349,ORD5349,97,24,20240925,20240926,2,Pending,Net 60,EUR,2487.29,350.08,2137.21,2024-09-25 13:19:26
4350,ORD5350,53,42,20230308,20230318,1,Pending,Due on Receipt,EUR,589.10,336.79,252.31,2023-03-08 15:55:14
4351,ORD5351,425,37,20241003,20241011,2,Shipped,Net 60,USD,1326.96,280.03,1046.93,2024-10-03 08:43:06
4352,ORD5352,38,9,20250930,20251011,4,Shipped,Due on Receipt,EUR,615.04,160.85,454.19,2025-09-30 18:32:21
4353,ORD5353,427,38,20250712,20250716,1,Pending,Due on Receipt,EUR,1429.91,284.96,1144.95,2025-07-12 12:00:58
4354,ORD5354,15,49,20231208,20231217,2,Cancelled,Net 60,GBP,3212.55,431.11,2781.44,2023-12-08 12:52:06
4355,ORD5355,384,19,20231113,20231124,1,Cancelled,Due on Receipt,USD,2868.72,232.29,2636.43,2023-11-13 12:20:08
4356,ORD5356,285,29,20251210,20251210,2,Shipped,Net 60,EUR,4651.11,119.00,4532.11,2025-12-10 14:20:26
4357,ORD5357,7,36,20250117,20250126,1,Pending,Net 30,GBP,2764.37,334.56,2429.81,2025-01-17 09:55:33
4358,ORD5358,127,1,20241111,20241125,1,Cancelled,Due on Receipt,EUR,1056.07,269.04,787.03,2024-11-11 16:25:55
4359,ORD5359,403,47,20230415,20230429,2,Pending,Net 60,GBP,3803.22,95.32,3707.90,2023-04-15 15:04:03
4360,ORD5360,378,11,20240224,20240308,2,Pending,Net 60,USD,3567.26,233.69,3333.57,2024-02-24 18:25:10
4361,ORD5361,36,23,20230502,20230509,1,Shipped,Due on Receipt,GBP,112.78,87.81,24.97,2023-05-02 10:29:46
4362,ORD5362,86,45,20231113,20231123,3,Shipped,Net 60,GBP,2837.17,108.33,2728.84,2023-11-13 16:49:54
4363,ORD5363,86,46,20240215,20240223,4,Delivered,Due on Receipt,USD,2954.87,447.83,2507.04,2024-02-15 16:31:41
4364,ORD5364,180,39,20230419,20230428,1,Delivered,Due on Receipt,GBP,789.90,386.93,402.97,2023-04-19 11:15:23
4365,ORD5365,179,30,20251121,20251201,2,Pending,Net 60,EUR,1183.22,200.00,983.22,2025-11-21 11:41:33
4366,ORD5366,340,39,20241218,20241223,1,Shipped,Due on Receipt,USD,4804.12,277.54,4526.58,2024-12-18 13:13:01
4367,ORD5367,45,18,20240901,20240902,1,Pending,Net 30,USD,2200.12,283.15,1916.97,2024-09-01 18:42:10
4368,ORD5368,306,50,20240716,20240721,1,Pending,Net 60,GBP,4268.97,461.07,3807.90,2024-07-16 09:51:04
4369,ORD5369,83,33,20241121,20241203,3,Delivered,Net 30,EUR,2628.82,268.02,2360.80,2024-11-21 15:17:37
4370,ORD5370,296,12,20240112,20240120,4,Pending,Net 60,GBP,4565.45,258.38,4307.07,2024-01-12 14:22:47
4371,ORD5371,95,2,20230216,20230221,1,Delivered,Net 30,GBP,2338.47,10.33,2328.14,2023-02-16 17:57:31
4372,ORD5372,341,21,20241020,20241030,4,Delivered,Due on Receipt,USD,819.61,453.82,365.79,2024-10-20 10:21:22
4373,ORD5373,257,2,20250519,20250601,3,Pending,Net 30,EUR,3038.98,6.63,3032.35,2025-05-19 09:21:44
4374,ORD5374,195,10,20240119,20240123,3,Pending,Net 30,EUR,3141.32,490.61,2650.71,2024-01-19 12:50:30
4375,ORD5375,499,23,20230323,20230329,1,Delivered,Net 60,EUR,4491.75,224.24,4267.51,2023-03-23 10:19:44
4376,ORD5376,319,24,20250919,20251003,4,Cancelled,Net 60,EUR,880.74,143.63,737.11,2025-09-19 15:31:18
4377,ORD5377,488,4,20241113,20241120,2,Pending,Net 30,GBP,746.95,268.30,478.65,2024-11-13 08:39:06
4378,ORD5378,354,27,20240630,20240710,2,Pending,Net 60,EUR,2355.00,313.78,2041.22,2024-06-30 18:05:32
4379,ORD5379,24,44,20231118,20231121,2,Delivered,Net 60,EUR,175.51,137.07,38.44,2023-11-18 17:30:56
4380,ORD5380,110,50,20240119,20240202,4,Delivered,Net 60,EUR,2556.13,240.09,2316.04,2024-01-19 13:28:23
4381,ORD5381,170,33,20241025,20241031,4,Delivered,Due on Receipt,USD,4396.33,180.04,4216.29,2024-10-25 14:48:24
4382,ORD5382,269,11,20240926,20241009,4,Pending,Net 30,USD,4868.74,236.49,4632.25,2024-09-26 11:02:03
4383,ORD5383,181,17,20240626,20240701,4,Delivered,Net 30,GBP,4257.70,119.33,4138.37,2024-06-26 15:39:32
4384,ORD5384,136,41,20240812,20240819,3,Delivered,Due on Receipt,GBP,129.66,106.10,23.56,2024-08-12 12:23:02
4385,ORD5385,198,14,20250914,20250914,2,Pending,Due on Receipt,EUR,2194.26,454.76,1739.50,2025-09-14 18:06:54
4386,ORD5386,303,26,20240210,20240218,1,Delivered,Net 60,GBP,3260.20,427.75,2832.45,2024-02-10 13:41:39
4387,ORD5387,144,11,20251210,20251211,2,Pending,Due on Receipt,GBP,3359.34,123.08,3236.26,2025-12-10 18:09:18
4388,ORD5388,315,30,20230628,20230629,4,Cancelled,Net 60,EUR,2647.03,430.38,2216.65,2023-06-28 14:28:44
4389,ORD5389,195,4,20230106,20230119,3,Delivered,Net 30,GBP,3006.32,165.92,2840.40,2023-01-06 10:28:06
4390,ORD5390,213,37,20250821,20250825,3,Cancelled,Net 60,GBP,4994.20,102.75,4891.45,2025-08-21 18:19:49
4391,ORD5391,486,34,20251101,20251107,2,Cancelled,Net 60,USD,499.33,315.50,183.83,2025-11-01 09:44:59
4392,ORD5392,158,47,20251208,20251218,3,Cancelled,Due on Receipt,USD,373.24,109.33,263.91,2025-12-08 09:50:39
4393,ORD5393,84,47,20250704,20250717,1,Shipped,Due on Receipt,EUR,2865.49,18.14,2847.35,2025-07-04 08:55:20
4394,ORD5394,69,27,20250128,20250202,1,Delivered,Net 60,GBP,3514.87,245.05,3269.82,2025-01-28 08:08:58
4395,ORD5395,189,35,20250517,20250526,4,Cancelled,Due on Receipt,EUR,1672.88,282.64,1390.24,2025-05-17 09:40:10
4396,ORD5396,117,3,20251127,20251130,4,Shipped,Net 60,GBP,2310.01,104.85,2205.16,2025-11-27 16:44:44
4397,ORD5397,471,20,20231217,20231228,1,Shipped,Net 30,EUR,1256.12,371.78,884.34,2023-12-17 12:20:37
4398,ORD5398,416,24,20240106,20240110,1,Cancelled,Net 30,GBP,1802.89,418.35,1384.54,2024-01-06 09:58:06
4399,ORD5399,239,18,20241112,20241113,2,Cancelled,Net 30,EUR,4560.96,141.50,4419.46,2024-11-12 10:32:52
4400,ORD5400,254,45,20231112,20231115,1,Pending,Net 30,USD,588.21,128.22,459.99,2023-11-12 08:08:33
4401,ORD5401,2,50,20250305,20250308,4,Cancelled,Net 30,EUR,4169.04,136.90,4032.14,2025-03-05 11:17:43
4402,ORD5402,333,48,20240302,20240305,4,Shipped,Due on Receipt,GBP,3650.35,199.04,3451.31,2024-03-02 09:45:25
4403,ORD5403,340,32,20231217,20231222,1,Shipped,Net 60,EUR,838.66,179.99,658.67,2023-12-17 09:17:43
4404,ORD5404,244,9,20250219,20250305,2,Delivered,Net 30,USD,2585.95,21.78,2564.17,2025-02-19 18:19:34
4405,ORD5405,27,41,20240518,20240523,2,Delivered,Due on Receipt,USD,1507.79,235.29,1272.50,2024-05-18 10:16:02
4406,ORD5406,412,16,20250410,20250424,1,Pending,Net 60,USD,476.61,55.25,421.36,2025-04-10 11:39:01
4407,ORD5407,336,34,20250827,20250901,2,Cancelled,Net 30,USD,4243.65,82.57,4161.08,2025-08-27 12:03:32
4408,ORD5408,215,36,20240324,20240329,2,Pending,Due on Receipt,EUR,1893.32,178.85,1714.47,2024-03-24 11:32:23
4409,ORD5409,285,17,20250617,20250621,2,Delivered,Due on Receipt,USD,2696.39,194.77,2501.62,2025-06-17 16:02:02
4410,ORD5410,251,46,20240219,20240304,2,Cancelled,Net 30,GBP,2670.67,230.42,2440.25,2024-02-19 10:25:40
4411,ORD5411,345,19,20240914,20240918,1,Delivered,Net 30,USD,2334.16,454.51,1879.65,2024-09-14 08:06:29
4412,ORD5412,212,44,20241211,20241223,4,Pending,Due on Receipt,USD,1683.88,297.63,1386.25,2024-12-11 17:40:47
4413,ORD5413,166,35,20251014,20251027,4,Shipped,Net 60,EUR,3966.71,355.88,3610.83,2025-10-14 10:10:12
4414,ORD5414,22,17,20230207,20230207,2,Pending,Net 60,GBP,2056.55,345.10,1711.45,2023-02-07 17:06:55
4415,ORD5415,241,7,20250220,20250304,2,Pending,Net 60,GBP,1286.68,295.87,990.81,2025-02-20 18:51:51
4416,ORD5416,76,4,20250325,20250326,2,Pending,Net 60,EUR,754.52,72.21,682.31,2025-03-25 10:35:26
4417,ORD5417,367,50,20240811,20240825,2,Shipped,Net 30,USD,1716.44,68.18,1648.26,2024-08-11 12:47:38
4418,ORD5418,123,2,20240418,20240429,2,Shipped,Net 30,USD,744.35,351.23,393.12,2024-04-18 08:01:06
4419,ORD5419,270,39,20231126,20231130,2,Cancelled,Due on Receipt,EUR,3345.23,166.46,3178.77,2023-11-26 18:37:53
4420,ORD5420,366,15,20240416,20240428,3,Cancelled,Net 60,EUR,892.82,161.36,731.46,2024-04-16 14:07:40
4421,ORD5421,302,18,20250415,20250426,3,Cancelled,Net 60,GBP,2492.14,187.93,2304.21,2025-04-15 08:57:49
4422,ORD5422,479,24,20250208,20250209,2,Cancelled,Net 30,GBP,4535.01,1.74,4533.27,2025-02-08 11:00:41
4423,ORD5423,28,26,20240501,20240507,2,Delivered,Net 60,USD,368.27,178.67,189.60,2024-05-01 11:58:07
4424,ORD5424,430,47,20250513,20250514,2,Shipped,Net 60,USD,2500.43,466.26,2034.17,2025-05-13 11:27:11
4425,ORD5425,416,39,20250711,20250724,4,Shipped,Due on Receipt,EUR,2328.93,271.95,2056.98,2025-07-11 10:44:19
4426,ORD5426,33,18,20231207,20231216,4,Shipped,Net 30,GBP,883.90,93.04,790.86,2023-12-07 10:33:54
4427,ORD5427,370,6,20251021,20251104,2,Pending,Net 60,EUR,1694.61,360.94,1333.67,2025-10-21 11:21:38
4428,ORD5428,249,44,20240819,20240902,1,Delivered,Net 30,EUR,4935.22,425.74,4509.48,2024-08-19 18:06:17
4429,ORD5429,160,22,20240115,20240124,2,Pending,Due on Receipt,GBP,4938.00,125.82,4812.18,2024-01-15 13:24:28
4430,ORD5430,422,42,20240409,20240423,2,Shipped,Due on Receipt,GBP,4384.97,322.06,4062.91,2024-04-09 08:17:26
4431,ORD5431,355,13,20250729,20250802,2,Shipped,Net 30,GBP,653.39,461.57,191.82,2025-07-29 13:35:52
4432,ORD5432,268,29,20230613,20230624,3,Pending,Due on Receipt,GBP,4537.67,463.11,4074.56,2023-06-13 08:21:15
4433,ORD5433,382,18,20250914,20250919,3,Cancelled,Net 30,EUR,2894.87,29.60,2865.27,2025-09-14 10:22:51
4434,ORD5434,94,48,20230129,20230129,2,Delivered,Due on Receipt,USD,2462.06,279.78,2182.28,2023-01-29 09:35:27
4435,ORD5435,202,44,20240806,20240813,4,Pending,Net 60,GBP,3623.57,376.62,3246.95,2024-08-06 10:47:39
4436,ORD5436,128,48,20250218,20250303,3,Shipped,Net 60,GBP,1878.98,278.00,1600.98,2025-02-18 14:36:08
4437,ORD5437,1,48,20241112,20241125,2,Delivered,Due on Receipt,EUR,737.92,341.59,396.33,2024-11-12 18:42:45
4438,ORD5438,408,8,20250123,20250128,1,Cancelled,Due on Receipt,USD,3720.44,88.97,3631.47,2025-01-23 12:04:09
4439,ORD5439,229,27,20240627,20240627,1,Shipped,Net 30,USD,3720.95,284.21,3436.74,2024-06-27 12:30:02
4440,ORD5440,421,18,20240814,20240827,2,Delivered,Net 60,GBP,3851.81,379.86,3471.95,2024-08-14 10:01:27
4441,ORD5441,376,15,20250415,20250425,2,Shipped,Net 60,EUR,429.05,424.14,4.91,2025-04-15 12:55:03
4442,ORD5442,177,10,20240125,20240206,3,Cancelled,Due on Receipt,EUR,686.84,304.35,382.49,2024-01-25 13:43:53
4443,ORD5443,334,2,20240508,20240519,3,Shipped,Due on Receipt,USD,4843.52,39.01,4804.51,2024-05-08 10:10:23
4444,ORD5444,142,38,20240730,20240806,4,Cancelled,Net 60,USD,2790.22,30.87,2759.35,2024-07-30 15:41:40
4445,ORD5445,84,33,20240421,20240421,4,Pending,Due on Receipt,EUR,2386.73,329.52,2057.21,2024-04-21 08:29:33
4446,ORD5446,375,5,20230812,20230814,1,Pending,Net 60,USD,1542.20,419.65,1122.55,2023-08-12 12:33:49
4447,ORD5447,311,41,20230921,20230922,3,Pending,Net 30,USD,651.11,254.63,396.48,2023-09-21 12:45:37
4448,ORD5448,132,38,20230422,20230502,1,Shipped,Due on Receipt,EUR,4847.83,361.55,4486.28,2023-04-22 15:10:44
4449,ORD5449,375,19,20230305,20230309,2,Delivered,Net 30,EUR,2885.36,104.00,2781.36,2023-03-05 14:18:03
4450,ORD5450,38,4,20230324,20230403,4,Delivered,Net 60,EUR,4252.30,342.53,3909.77,2023-03-24 11:04:01
4451,ORD5451,112,6,20251205,20251213,3,Cancelled,Net 60,USD,2332.98,158.25,2174.73,2025-12-05 14:26:00
4452,ORD5452,332,8,20230826,20230830,3,Pending,Due on Receipt,USD,2659.69,172.78,2486.91,2023-08-26 09:21:25
4453,ORD5453,62,18,20250726,20250802,2,Cancelled,Net 30,EUR,353.58,55.19,298.39,2025-07-26 13:49:14
4454,ORD5454,494,22,20230829,20230830,1,Delivered,Net 30,USD,4545.35,217.21,4328.14,2023-08-29 15:54:06
4455,ORD5455,316,13,20230818,20230818,3,Delivered,Due on Receipt,USD,2025.14,323.58,1701.56,2023-08-18 14:20:00
4456,ORD5456,96,21,20240317,20240318,3,Pending,Net 30,EUR,4261.86,18.02,4243.84,2024-03-17 11:31:57
4457,ORD5457,4,29,20241021,20241101,2,Shipped,Net 60,EUR,256.02,165.89,90.13,2024-10-21 12:20:52
4458,ORD5458,281,34,20230312,20230323,4,Shipped,Net 30,USD,3087.58,337.13,2750.45,2023-03-12 10:20:49
4459,ORD5459,20,7,20240501,20240513,1,Delivered,Net 30,EUR,464.42,404.72,59.70,2024-05-01 09:49:45
4460,ORD5460,416,39,20231204,20231217,1,Shipped,Due on Receipt,GBP,3622.36,312.17,3310.19,2023-12-04 09:50:37
4461,ORD5461,433,42,20251123,20251201,2,Delivered,Due on Receipt,EUR,2292.58,449.31,1843.27,2025-11-23 09:21:45
4462,ORD5462,410,23,20240128,20240201,3,Delivered,Due on Receipt,EUR,3567.70,410.41,3157.29,2024-01-28 10:25:27
4463,ORD5463,246,16,20250317,20250330,4,Pending,Net 60,EUR,2242.99,139.23,2103.76,2025-03-17 09:56:05
4464,ORD5464,488,50,20231005,20231016,2,Cancelled,Net 60,USD,4402.04,74.21,4327.83,2023-10-05 12:12:01
4465,ORD5465,255,40,20250228,20250307,2,Shipped,Net 60,EUR,2347.98,33.32,2314.66,2025-02-28 15:00:32
4466,ORD5466,258,40,20250104,20250105,2,Pending,Net 60,USD,3607.71,430.62,3177.09,2025-01-04 11:12:47
4467,ORD5467,296,12,20240105,20240115,1,Cancelled,Due on Receipt,EUR,1319.84,216.14,1103.70,2024-01-05 09:53:45
4468,ORD5468,9,6,20231106,20231115,4,Cancelled,Due on Receipt,USD,4076.56,162.70,3913.86,2023-11-06 09:43:08
4469,ORD5469,30,44,20250516,20250528,4,Pending,Due on Receipt,EUR,640.74,43.72,597.02,2025-05-16 08:35:17
4470,ORD5470,320,2,20250904,20250910,2,Cancelled,Net 30,EUR,4501.11,108.18,4392.93,2025-09-04 14:01:49
4471,ORD5471,112,38,20230401,20230407,3,Delivered,Net 60,EUR,2016.11,202.20,1813.91,2023-04-01 15:27:00
4472,ORD5472,270,42,20230317,20230322,1,Shipped,Net 30,USD,4174.24,24.33,4149.91,2023-03-17 17:03:35
4473,ORD5473,321,40,20250108,20250108,2,Delivered,Net 60,USD,3490.02,295.27,3194.75,2025-01-08 16:53:02
4474,ORD5474,476,19,20230609,20230618,3,Delivered,Net 30,USD,2912.18,143.96,2768.22,2023-06-09 09:54:08
4475,ORD5475,34,26,20250131,20250131,1,Cancelled,Net 60,EUR,3525.91,298.11,3227.80,2025-01-31 17:39:02
4476,ORD5476,298,8,20240927,20241006,1,Pending,Net 30,EUR,4399.09,105.25,4293.84,2024-09-27 15:33:16
4477,ORD5477,429,6,20250625,20250629,4,Cancelled,Net 60,USD,2861.11,477.83,2383.28,2025-06-25 09:07:49
4478,ORD5478,171,24,20230325,20230329,1,Pending,Net 60,USD,1022.55,246.85,775.70,2023-03-25 18:55:12
4479,ORD5479,182,42,20231230,20240108,2,Cancelled,Net 30,EUR,1678.99,358.09,1320.90,2023-12-30 11:52:35
4480,ORD5480,485,38,20240312,20240318,1,Cancelled,Net 60,USD,2528.94,277.61,2251.33,2024-03-12 15:54:23
4481,ORD5481,437,14,20230603,20230617,3,Shipped,Net 60,EUR,1645.84,129.36,1516.48,2023-06-03 15:18:12
4482,ORD5482,266,7,20230427,20230504,2,Pending,Net 30,EUR,2773.88,381.28,2392.60,2023-04-27 08:13:31
4483,ORD5483,2,16,20230112,20230120,2,Cancelled,Net 30,GBP,845.91,119.67,726.24,2023-01-12 09:52:49
4484,ORD5484,351,40,20250808,20250813,1,Cancelled,Net 60,EUR,2496.42,260.13,2236.29,2025-08-08 13:07:56
4485,ORD5485,289,2,20250322,20250326,4,Delivered,Due on Receipt,GBP,1630.91,447.90,1183.01,2025-03-22 08:17:14
4486,ORD5486,362,26,20250608,20250618,1,Cancelled,Net 30,USD,792.42,344.73,447.69,2025-06-08 15:44:53
4487,ORD5487,54,2,20240704,20240716,3,Cancelled,Net 30,GBP,3276.09,428.60,2847.49,2024-07-04 08:10:46
4488,ORD5488,435,12,20250424,20250429,3,Delivered,Net 60,GBP,3633.05,292.36,3340.69,2025-04-24 09:45:33
4489,ORD5489,260,26,20240320,20240402,3,Pending,Due on Receipt,EUR,1040.68,292.50,748.18,2024-03-20 12:22:12
4490,ORD5490,91,15,20250621,20250627,3,Shipped,Due on Receipt,GBP,512.87,319.50,193.37,2025-06-21 12:16:14
4491,ORD5491,394,29,20250212,20250224,2,Cancelled,Net 60,EUR,3256.12,18.50,3237.62,2025-02-12 08:32:21
4492,ORD5492,399,48,20240918,20240925,4,Delivered,Net 30,GBP,2022.49,108.04,1914.45,2024-09-18 16:45:13
4493,ORD5493,294,2,20231121,20231125,1,Delivered,Net 30,EUR,4669.18,82.97,4586.21,2023-11-21 15:34:59
4494,ORD5494,152,26,20241011,20241012,1,Cancelled,Net 60,USD,3968.51,448.75,3519.76,2024-10-11 10:07:48
4495,ORD5495,377,1,20230401,20230402,4,Cancelled,Due on Receipt,GBP,196.69,185.96,10.73,2023-04-01 14:55:20
4496,ORD5496,82,46,20230923,20231004,3,Shipped,Due on Receipt,USD,1910.65,210.77,1699.88,2023-09-23 16:08:48
4497,ORD5497,129,45,20240907,20240918,1,Cancelled,Net 30,GBP,1543.44,168.37,1375.07,2024-09-07 11:56:36
4498,ORD5498,453,13,20250211,20250217,3,Cancelled,Net 30,EUR,3053.10,11.33,3041.77,2025-02-11 09:16:18
4499,ORD5499,310,46,20241108,20241111,4,Delivered,Due on Receipt,EUR,998.21,277.95,720.26,2024-11-08 11:55:04
4500,ORD5500,12,31,20250812,20250826,1,Delivered,Due on Receipt,GBP,3044.53,495.26,2549.27,2025-08-12 17:02:50
4501,ORD5501,357,32,20230216,20230217,4,Shipped,Net 60,USD,1858.68,257.81,1600.87,2023-02-16 18:51:14
4502,ORD5502,37,12,20240530,20240604,2,Cancelled,Due on Receipt,GBP,1439.53,43.48,1396.05,2024-05-30 11:12:49
4503,ORD5503,56,20,20240921,20240923,4,Shipped,Net 30,EUR,4429.38,11.82,4417.56,2024-09-21 12:14:33
4504,ORD5504,305,23,20230424,20230501,1,Pending,Net 60,EUR,2590.97,223.62,2367.35,2023-04-24 13:21:00
4505,ORD5505,498,48,20250918,20250930,3,Shipped,Net 60,USD,4548.20,318.52,4229.68,2025-09-18 14:45:03
4506,ORD5506,107,14,20230520,20230524,4,Pending,Net 60,GBP,985.74,126.60,859.14,2023-05-20 12:05:22
4507,ORD5507,115,10,20250613,20250619,3,Shipped,Due on Receipt,USD,3573.04,320.63,3252.41,2025-06-13 16:56:49
4508,ORD5508,335,16,20240909,20240917,4,Delivered,Due on Receipt,USD,1775.91,221.81,1554.10,2024-09-09 10:44:28
