line_item_id,order_id,product_id,line_number,quantity,unit_price,discount_pct,discount_amount,line_total,created_at
5914,5326,71,4,12,1133.15,0.17,2311.63,11286.17,2024-05-07 00:00:00
5915,5326,187,5,18,476.59,0.27,2316.23,6262.39,2024-04-09 00:00:00
5916,5327,85,4,17,1296.91,0.09,1984.27,20063.20,2023-05-17 00:00:00
5917,5327,111,5,19,527.70,0.28,2807.36,7218.94,2024-11-26 00:00:00
5918,5328,37,3,5,829.69,0.14,580.78,3567.67,2024-10-20 00:00:00
5919,5328,21,4,5,1487.23,0.17,1264.15,6172.00,2023-04-01 00:00:00
5920,5330,17,2,18,143.82,0.20,517.75,2071.01,2025-07-25 00:00:00
5921,5332,64,2,3,192.53,0.09,51.98,525.61,2025-05-16 00:00:00
5922,5333,62,2,7,641.21,0.01,44.88,4443.59,2023-07-17 00:00:00
5923,5333,14,3,11,1007.48,0.08,886.58,10195.70,2024-10-21 00:00:00
5924,5333,155,5,13,956.32,0.03,372.96,12059.20,2025-07-15 00:00:00
5925,5336,167,3,9,101.78,0.25,229.00,687.02,2025-01-11 00:00:00
5926,5338,158,5,16,556.87,0.16,1425.59,7484.33,2024-06-20 00:00:00
5927,5340,173,4,10,542.84,0.22,1194.25,4234.15,2023-12-11 00:00:00
5928,5341,23,4,1,1076.97,0.05,53.85,1023.12,2025-11-08 00:00:00
5929,5343,76,5,3,1315.86,0.06,236.85,3710.73,2025-04-13 00:00:00
5930,5344,83,1,9,859.71,0.25,1934.35,5803.04,2025-06-26 00:00:00
5931,5344,45,2,11,500.14,0.21,1155.32,4346.22,2024-09-28 00:00:00
5932,5345,31,2,11,1489.04,0.04,655.18,15724.26,2023-04-09 00:00:00
5933,5345,147,4,7,692.43,0.25,1211.75,3635.26,2025-08-12 00:00:00
5934,5346,1,2,15,1244.31,0.17,3172.99,15491.66,2025-02-15 00:00:00
5935,5348,169,1,1,1480.55,0.20,296.11,1184.44,2023-07-09 00:00:00
5936,5350,172,4,14,884.57,0.03,371.52,12012.46,2025-01-17 00:00:00
5937,5350,26,5,6,1227.55,0.08,589.22,6776.08,2024-02-24 00:00:00
5938,5351,98,3,20,476.62,0.23,2192.45,7339.95,2025-01-07 00:00:00
5939,5351,151,5,12,811.76,0.05,487.06,9254.06,2025-08-06 00:00:00
5940,5352,189,2,2,1042.83,0.17,354.56,1731.10,2023-09-27 00:00:00
5941,5352,35,5,14,902.58,0.20,2527.22,10108.90,2025-02-06 00:00:00
5942,5353,100,2,19,1012.50,0.27,5194.12,14043.38,2023-02-28 00:00:00
5943,5353,112,4,1,1277.87,0.19,242.80,1035.07,2025-10-15 00:00:00
5944,5354,109,4,4,38.96,0.05,7.79,148.05,2024-04-06 00:00:00
5945,5355,91,3,3,990.45,0.01,29.71,2941.64,2024-06-14 00:00:00
5946,5355,94,5,19,1065.62,0.12,2429.61,17817.17,2023-08-13 00:00:00
5947,5356,86,4,16,316.19,0.08,404.72,4654.32,2024-06-19 00:00:00
5948,5356,50,5,18,525.67,0.19,1797.79,7664.27,2025-05-16 00:00:00
5949,5357,52,2,7,720.22,0.17,857.06,4184.48,2025-11-14 00:00:00
5950,5357,178,4,9,892.46,0.03,240.96,7791.18,2025-08-27 00:00:00
5951,5359,181,3,17,752.04,0.00,0.00,12784.68,2025-11-22 00:00:00
5952,5359,23,5,3,188.78,0.07,39.64,526.70,2025-08-27 00:00:00
5953,5360,157,3,11,1317.34,0.28,4057.41,10433.33,2024-03-02 00:00:00
5954,5360,52,5,4,406.26,0.05,81.25,1543.79,2023-06-16 00:00:00
5955,5362,162,3,15,28.55,0.14,59.96,368.29,2023-07-21 00:00:00
5956,5362,38,4,16,759.80,0.23,2796.06,9360.74,2025-05-02 00:00:00
5957,5363,62,1,8,1121.06,0.15,1345.27,7623.21,2023-03-25 00:00:00
5958,5363,132,3,3,296.05,0.28,248.68,639.47,2023-12-20 00:00:00
5959,5363,189,5,2,1247.50,0.28,698.60,1796.40,2024-01-06 00:00:00
5960,5364,14,2,10,430.07,0.09,387.06,3913.64,2024-05-04 00:00:00
5961,5364,82,5,4,909.55,0.15,545.73,3092.47,2023-07-20 00:00:00
5962,5365,107,2,9,883.33,0.14,1113.00,6836.97,2023-03-12 00:00:00
5963,5365,75,4,5,1006.24,0.10,503.12,4528.08,2023-02-04 00:00:00
5964,5366,4,3,6,771.70,0.05,231.51,4398.69,2024-07-17 00:00:00
5965,5367,196,2,4,752.86,0.21,632.40,2379.04,2024-04-02 00:00:00
5966,5368,161,3,4,365.45,0.15,219.27,1242.53,2024-07-18 00:00:00
5967,5369,54,4,9,62.02,0.30,167.45,390.73,2023-05-02 00:00:00
5968,5371,88,2,16,865.22,0.10,1384.35,12459.17,2023-07-06 00:00:00
5969,5372,128,2,8,342.22,0.28,766.57,1971.19,2025-12-02 00:00:00
5970,5372,30,5,8,618.67,0.05,247.47,4701.89,2023-11-29 00:00:00
5971,5374,13,4,3,945.97,0.10,283.79,2554.12,2023-11-16 00:00:00
5972,5374,157,5,16,928.24,0.17,2524.81,12327.03,2024-08-12 00:00:00
5973,5376,104,1,6,131.19,0.12,94.46,692.68,2025-07-14 00:00:00
5974,5376,3,3,2,631.42,0.01,12.63,1250.21,2023-10-08 00:00:00
5975,5376,28,4,5,409.06,0.14,286.34,1758.96,2025-02-12 00:00:00
5976,5376,111,5,10,1081.36,0.19,2054.58,8759.02,2024-03-12 00:00:00
5977,5377,100,5,5,1243.91,0.04,248.78,5970.77,2024-05-17 00:00:00
5978,5378,186,5,11,75.30,0.26,215.36,612.94,2023-08-03 00:00:00
5979,5379,62,3,9,391.87,0.18,634.83,2892.00,2024-10-30 00:00:00
5980,5382,7,1,19,207.55,0.17,670.39,3273.06,2025-12-14 00:00:00
5981,5384,74,5,17,1411.34,0.28,6717.98,17274.80,2024-06-09 00:00:00
5982,5385,92,2,9,1006.22,0.22,1992.32,7063.66,2024-07-23 00:00:00
5983,5385,189,3,20,664.38,0.11,1461.64,11825.96,2025-08-12 00:00:00
5984,5385,38,4,2,440.38,0.08,70.46,810.30,2024-09-19 00:00:00
5985,5385,33,5,4,677.17,0.11,297.95,2410.73,2024-04-17 00:00:00
5986,5386,146,2,9,884.33,0.28,2228.51,5730.46,2025-02-25 00:00:00
5987,5387,84,2,4,1310.76,0.09,471.87,4771.17,2024-09-16 00:00:00
5988,5387,108,5,12,732.64,0.16,1406.67,7385.01,2024-08-21 00:00:00
5989,5388,190,1,11,248.48,0.04,109.33,2623.95,2025-11-13 00:00:00
5990,5388,194,4,17,805.87,0.24,3287.95,10411.84,2024-09-02 00:00:00
5991,5388,98,5,11,1298.24,0.27,3855.77,10424.87,2024-04-14 00:00:00
5992,5389,7,5,9,364.96,0.02,65.69,3218.95,2024-08-24 00:00:00
5993,5390,40,1,3,364.02,0.18,196.57,895.49,2024-04-03 00:00:00
5994,5390,199,2,14,1057.33,0.19,2812.50,11990.12,2025-10-19 00:00:00
5995,5394,88,5,9,795.13,0.18,1288.11,5868.06,2025-09-25 00:00:00
5996,5396,125,4,16,1344.23,0.04,860.31,20647.37,2025-06-22 00:00:00
5997,5396,189,5,4,1497.97,0.08,479.35,5512.53,2023-11-07 00:00:00
5998,5399,42,1,9,182.22,0.30,491.99,1147.99,2023-01-04 00:00:00
5999,5399,184,5,7,1279.20,0.20,1790.88,7163.52,2024-07-17 00:00:00
6000,5401,194,1,4,287.20,0.14,160.83,987.97,2024-01-05 00:00:00
6001,5401,59,3,15,1371.49,0.01,205.72,20366.63,2024-09-01 00:00:00
6002,5402,18,1,20,729.69,0.06,875.63,13718.17,2025-09-04 00:00:00
6003,5402,13,2,2,1285.29,0.07,179.94,2390.64,2024-04-25 00:00:00
6004,5403,153,5,20,840.00,0.19,3192.00,13608.00,2025-09-29 00:00:00
6005,5404,117,4,7,346.91,0.11,267.12,2161.25,2023-07-18 00:00:00
6006,5405,1,2,17,518.79,0.16,1411.11,7408.32,2025-07-31 00:00:00
6007,5405,94,4,12,1026.76,0.16,1971.38,10349.74,2024-01-03 00:00:00
6008,5407,107,2,8,247.08,0.03,59.30,1917.34,2024-07-29 00:00:00
6009,5408,198,4,12,1319.74,0.22,3484.11,12352.77,2025-12-07 00:00:00
6010,5410,89,1,17,850.24,0.21,3035.36,11418.72,2025-11-22 00:00:00
6011,5410,182,4,3,796.38,0.27,645.07,1744.07,2024-07-07 00:00:00
6012,5410,47,5,18,188.96,0.25,850.32,2550.96,2024-04-26 00:00:00
6013,5411,74,1,5,1172.24,0.00,0.00,5861.20,2024-06-06 00:00:00
6014,5412,49,4,7,990.45,0.18,1247.97,5685.18,2024-10-15 00:00:00
6015,5413,87,3,7,1218.03,0.06,511.57,8014.64,2024-08-04 00:00:00
6016,5413,145,5,15,1071.31,0.23,3696.02,12373.63,2025-06-29 00:00:00
6017,5414,33,1,1,412.88,0.25,103.22,309.66,2024-03-17 00:00:00
6018,5417,48,1,10,230.99,0.23,531.28,1778.62,2023-03-07 00:00:00
6019,5417,7,2,20,971.37,0.20,3885.48,15541.92,2025-07-30 00:00:00
6020,5417,58,3,4,570.51,0.07,159.74,2122.30,2024-08-23 00:00:00
6021,5418,166,2,8,15.66,0.15,18.79,106.49,2025-10-16 00:00:00
6022,5418,196,4,6,465.61,0.14,391.11,2402.55,2024-05-04 00:00:00
6023,5420,147,2,1,1384.96,0.04,55.40,1329.56,2023-10-05 00:00:00
6024,5420,22,5,6,555.05,0.19,632.76,2697.54,2025-06-03 00:00:00
6025,5421,154,3,3,84.28,0.09,22.76,230.08,2023-08-17 00:00:00
6026,5421,146,4,17,1255.72,0.20,4269.45,17077.79,2025-08-22 00:00:00
6027,5422,196,1,6,1494.62,0.09,807.09,8160.63,2025-01-07 00:00:00
6028,5422,46,5,2,666.57,0.17,226.63,1106.51,2023-06-07 00:00:00
6029,5423,92,5,5,1226.02,0.16,980.82,5149.28,2023-06-24 00:00:00
6030,5424,24,1,19,700.63,0.15,1996.80,11315.17,2024-12-31 00:00:00
6031,5425,28,2,14,614.48,0.26,2236.71,6366.01,2023-04-26 00:00:00
6032,5426,28,1,18,81.99,0.11,162.34,1313.48,2024-08-30 00:00:00
6033,5427,6,1,5,705.49,0.12,423.29,3104.16,2023-08-28 00:00:00
6034,5427,171,4,5,341.19,0.12,204.71,1501.24,2024-11-26 00:00:00
6035,5428,121,1,12,147.24,0.29,512.40,1254.48,2023-02-09 00:00:00
6036,5428,56,3,13,1291.80,0.23,3862.48,12930.92,2024-12-15 00:00:00
6037,5429,121,1,10,366.34,0.23,842.58,2820.82,2025-08-30 00:00:00
6038,5429,165,3,8,827.55,0.26,1721.30,4899.10,2025-07-12 00:00:00
6039,5430,164,1,3,1120.18,0.16,537.69,2822.85,2025-01-19 00:00:00
6040,5431,129,2,3,1300.01,0.07,273.00,3627.03,2023-04-08 00:00:00
6041,5432,46,1,4,269.31,0.24,258.54,818.70,2023-11-22 00:00:00
6042,5432,50,2,14,298.60,0.26,1086.90,3093.50,2023-10-02 00:00:00
6043,5435,85,3,4,149.12,0.18,107.37,489.11,2025-12-03 00:00:00
6044,5436,9,2,7,1433.00,0.22,2206.82,7824.18,2023-04-18 00:00:00
6045,5436,40,4,13,237.80,0.13,401.88,2689.52,2025-01-13 00:00:00
6046,5437,10,1,13,1175.67,0.20,3056.74,12226.97,2023-12-24 00:00:00
6047,5438,174,3,12,248.50,0.30,894.60,2087.40,2023-11-24 00:00:00
6048,5438,84,4,10,1274.80,0.24,3059.52,9688.48,2024-11-20 00:00:00
6049,5440,194,1,9,746.53,0.07,470.31,6248.46,2023-06-07 00:00:00
6050,5440,111,5,20,147.44,0.11,324.37,2624.43,2023-04-20 00:00:00
6051,5441,53,2,13,514.11,0.11,735.18,5948.25,2024-07-31 00:00:00
6052,5441,41,5,7,667.04,0.30,1400.78,3268.50,2024-06-07 00:00:00
6053,5442,112,1,14,683.32,0.12,1147.98,8418.50,2023-09-15 00:00:00
6054,5443,43,4,14,1368.15,0.14,2681.57,16472.53,2023-06-01 00:00:00
6055,5445,127,2,10,969.58,0.18,1745.24,7950.56,2024-07-22 00:00:00
6056,5445,92,3,11,1410.14,0.23,3567.65,11943.89,2024-08-25 00:00:00
6057,5445,186,5,6,1041.21,0.11,687.20,5560.06,2025-05-24 00:00:00
6058,5447,67,2,5,555.67,0.18,500.10,2278.25,2025-12-26 00:00:00
6059,5448,14,2,13,415.00,0.14,755.30,4639.70,2025-03-26 00:00:00
6060,5450,11,2,7,442.18,0.23,711.91,2383.35,2025-11-13 00:00:00
6061,5451,160,1,16,1369.67,0.07,1534.03,20380.69,2023-08-11 00:00:00
6062,5455,110,5,2,193.06,0.11,42.47,343.65,2024-12-03 00:00:00
6063,5457,61,2,19,908.44,0.06,1035.62,16224.74,2023-07-08 00:00:00
6064,5457,25,3,11,427.14,0.06,281.91,4416.63,2023-01-10 00:00:00
6065,5457,24,4,12,44.14,0.22,116.53,413.15,2024-03-13 00:00:00
6066,5460,164,2,15,920.49,0.24,3313.76,10493.59,2025-12-10 00:00:00
6067,5461,107,3,18,49.86,0.24,215.40,682.08,2024-05-08 00:00:00
6068,5461,87,4,17,1080.23,0.11,2020.03,16343.88,2024-12-22 00:00:00
6069,5462,129,1,8,646.47,0.10,517.18,4654.58,2025-07-07 00:00:00
6070,5464,96,2,20,678.94,0.17,2308.40,11270.40,2025-09-16 00:00:00
6071,5464,67,5,5,530.67,0.09,238.80,2414.55,2023-11-28 00:00:00
6072,5465,162,2,19,975.49,0.02,370.69,18163.62,2024-09-13 00:00:00
6073,5465,55,3,13,799.99,0.24,2495.97,7903.90,2024-10-30 00:00:00
6074,5465,104,5,17,391.17,0.29,1928.47,4721.42,2025-12-17 00:00:00
6075,5466,84,5,2,1212.13,0.27,654.55,1769.71,2025-07-16 00:00:00
6076,5468,134,1,14,1362.03,0.14,2669.58,16398.84,2024-01-07 00:00:00
6077,5468,196,3,11,356.53,0.23,902.02,3019.81,2023-08-08 00:00:00
6078,5469,86,2,17,18.50,0.26,81.77,232.73,2025-06-18 00:00:00
6079,5470,134,4,20,399.69,0.03,239.81,7753.99,2024-03-31 00:00:00
6080,5471,174,5,6,1207.16,0.12,869.16,6373.80,2023-05-26 00:00:00
6081,5474,166,1,19,929.20,0.05,882.74,16772.06,2024-11-19 00:00:00
6082,5474,44,2,7,664.27,0.03,139.50,4510.39,2023-01-18 00:00:00
6083,5474,186,4,5,1095.00,0.19,1040.25,4434.75,2025-01-23 00:00:00
6084,5474,157,5,13,293.89,0.02,76.41,3744.16,2025-09-22 00:00:00
6085,5477,90,3,15,92.83,0.06,83.55,1308.90,2024-01-06 00:00:00
6086,5477,11,5,19,1080.31,0.11,2257.85,18268.04,2024-03-29 00:00:00
6087,5478,176,3,1,107.00,0.09,9.63,97.37,2025-04-14 00:00:00
6088,5478,71,4,4,936.45,0.14,524.41,3221.39,2024-08-14 00:00:00
6089,5478,19,5,2,324.88,0.15,97.46,552.30,2025-12-22 00:00:00
6090,5481,4,2,13,856.75,0.22,2450.30,8687.45,2023-11-11 00:00:00
6091,5481,182,4,17,1339.76,0.08,1822.07,20953.85,2023-05-26 00:00:00
6092,5482,24,1,15,125.64,0.06,113.08,1771.52,2023-03-11 00:00:00
6093,5482,193,4,8,1424.92,0.15,1709.90,9689.46,2025-07-30 00:00:00
6094,5483,26,1,17,404.07,0.25,1717.30,5151.89,2023-04-27 00:00:00
6095,5483,142,2,15,719.38,0.21,2266.05,8524.65,2025-09-01 00:00:00
6096,5483,56,3,4,1462.31,0.24,1403.82,4445.42,2023-10-21 00:00:00
6097,5484,115,3,12,918.33,0.15,1652.99,9366.97,2025-04-27 00:00:00
6098,5487,13,1,3,74.27,0.29,64.61,158.20,2025-06-25 00:00:00
6099,5487,121,5,10,86.79,0.18,156.22,711.68,2025-08-04 00:00:00
6100,5489,15,1,3,775.31,0.04,93.04,2232.89,2025-03-26 00:00:00
6101,5489,98,4,3,820.83,0.11,270.87,2191.62,2023-01-07 00:00:00
6102,5489,135,5,11,1181.80,0.24,3119.95,9879.85,2023-03-25 00:00:00
6103,5490,2,3,16,102.92,0.01,16.47,1630.25,2023-01-13 00:00:00
6104,5490,39,5,5,207.29,0.04,41.46,994.99,2025-03-21 00:00:00
6105,5492,144,1,7,1312.22,0.28,2571.95,6613.59,2023-03-27 00:00:00
6106,5492,82,3,4,1268.85,0.01,50.75,5024.65,2023-06-06 00:00:00
6107,5492,195,5,18,1363.91,0.22,5401.08,19149.30,2024-02-06 00:00:00
6108,5493,69,3,19,176.73,0.23,772.31,2585.56,2025-08-06 00:00:00
6109,5495,112,3,20,782.06,0.14,2189.77,13451.43,2023-05-13 00:00:00
6110,5496,11,5,4,429.60,0.09,154.66,1563.74,2023-06-17 00:00:00
6111,5497,199,1,14,351.76,0.05,246.23,4678.41,2023-11-03 00:00:00
6112,5498,191,3,5,550.57,0.17,467.98,2284.87,2024-06-10 00:00:00
6113,5500,198,3,5,1369.03,0.28,1916.64,4928.51,2024-11-05 00:00:00
6114,5500,130,4,13,191.10,0.13,322.96,2161.34,2023-08-11 00:00:00
6115,5500,17,5,16,39.44,0.23,145.14,485.90,2024-10-31 00:00:00
6116,5501,65,1,10,1182.17,0.18,2127.91,9693.79,2024-10-09 00:00:00
6117,5501,84,4,2,1458.37,0.21,612.52,2304.22,2023-11-17 00:00:00
6118,5504,184,4,3,1268.29,0.20,760.97,3043.90,2023-10-18 00:00:00
6119,5505,84,1,9,958.41,0.02,172.51,8453.18,2025-08-13 00:00:00
6120,5505,89,4,20,1257.32,0.10,2514.64,22631.76,2023-12-16 00:00:00
6121,5508,76,3,5,1452.90,0.20,1452.90,5811.60,2023-10-11 00:00:00
6122,5509,108,3,7,375.21,0.11,288.91,2337.56,2024-04-10 00:00:00
6123,5510,30,3,15,947.74,0.09,1279.45,12936.65,2025-06-25 00:00:00
6124,5512,128,1,4,1267.36,0.29,1470.14,3599.30,2023-11-11 00:00:00
6125,5512,1,4,5,34.78,0.03,5.22,168.68,2024-02-27 00:00:00
6126,5512,158,5,5,31.38,0.03,4.71,152.19,2025-12-09 00:00:00
6127,5514,107,3,15,643.71,0.22,2124.24,7531.41,2025-08-04 00:00:00
6128,5515,72,1,10,781.91,0.05,390.96,7428.14,2025-11-11 00:00:00
6129,5515,191,3,16,836.41,0.15,2007.38,11375.18,2024-02-04 00:00:00
6130,5516,158,2,2,75.41,0.25,37.70,113.12,2024-09-04 00:00:00
6131,5516,157,5,14,353.28,0.21,1038.64,3907.28,2025-03-02 00:00:00
6132,5517,107,4,13,1301.78,0.23,3892.32,13030.82,2025-06-13 00:00:00
6133,5518,45,5,19,573.73,0.19,2071.17,8829.70,2025-06-08 00:00:00
6134,5519,167,3,10,1268.07,0.18,2282.53,10398.17,2023-03-27 00:00:00
6135,5519,66,5,16,193.28,0.12,371.10,2721.38,2024-11-02 00:00:00
6136,5521,66,3,11,960.55,0.25,2641.51,7924.54,2024-09-15 00:00:00
6137,5522,105,5,12,706.98,0.22,1866.43,6617.33,2023-08-30 00:00:00
6138,5523,63,1,15,175.78,0.06,158.20,2478.50,2023-12-09 00:00:00
6139,5524,120,3,17,1122.11,0.06,1144.55,17931.32,2023-12-24 00:00:00
6140,5526,134,2,15,1156.93,0.04,694.16,16659.79,2023-12-22 00:00:00
6141,5527,120,2,13,645.11,0.10,838.64,7547.79,2025-12-30 00:00:00
6142,5527,162,4,10,200.85,0.26,522.21,1486.29,2024-08-16 00:00:00
6143,5528,110,1,10,520.72,0.08,416.58,4790.62,2023-05-01 00:00:00
6144,5528,49,2,1,1082.92,0.05,54.15,1028.77,2023-07-25 00:00:00
6145,5528,77,3,8,583.27,0.10,466.62,4199.54,2024-08-24 00:00:00
6146,5528,92,4,7,835.65,0.17,994.42,4855.13,2024-03-16 00:00:00
6147,5528,35,5,8,465.43,0.29,1079.80,2643.64,2024-05-16 00:00:00
6148,5529,56,4,12,587.52,0.15,1057.54,5992.70,2023-11-28 00:00:00
6149,5530,34,4,17,902.02,0.22,3373.55,11960.79,2025-04-30 00:00:00
6150,5531,94,1,16,1009.56,0.09,1453.77,14699.19,2023-11-01 00:00:00
6151,5531,171,2,1,1460.06,0.29,423.42,1036.64,2023-01-02 00:00:00
6152,5531,29,5,7,356.81,0.19,474.56,2023.11,2025-03-23 00:00:00
6153,5532,19,2,20,126.20,0.11,277.64,2246.36,2025-07-24 00:00:00
6154,5533,124,5,1,157.95,0.09,14.22,143.73,2023-07-02 00:00:00
6155,5534,30,1,3,540.64,0.23,373.04,1248.88,2023-08-10 00:00:00
6156,5534,163,5,13,1258.22,0.06,981.41,15375.45,2024-12-25 00:00:00
6157,5535,63,3,20,417.26,0.16,1335.23,7009.97,2023-08-20 00:00:00
6158,5535,92,4,18,699.34,0.22,2769.39,9818.73,2025-04-09 00:00:00
6159,5536,87,4,2,869.51,0.02,34.78,1704.24,2024-02-18 00:00:00
6160,5537,154,4,15,1321.92,0.11,2181.17,17647.63,2025-01-25 00:00:00
6161,5539,113,1,20,1132.28,0.23,5208.49,17437.11,2023-09-05 00:00:00
6162,5539,95,4,3,67.32,0.28,56.55,145.41,2023-07-09 00:00:00
6163,5540,16,1,1,970.25,0.26,252.27,717.98,2024-08-26 00:00:00
6164,5543,57,5,1,62.88,0.14,8.80,54.08,2024-04-06 00:00:00
6165,5544,36,2,1,1019.23,0.10,101.92,917.31,2024-08-15 00:00:00
6166,5545,38,1,15,968.43,0.19,2760.03,11766.42,2023-01-18 00:00:00
6167,5545,163,2,17,267.97,0.26,1184.43,3371.06,2023-12-04 00:00:00
6168,5545,101,5,15,631.60,0.07,663.18,8810.82,2023-07-25 00:00:00
6169,5546,23,2,10,377.26,0.22,829.97,2942.63,2025-07-28 00:00:00
6170,5546,87,5,8,1290.72,0.15,1548.86,8776.90,2025-09-01 00:00:00
6171,5548,21,2,9,172.08,0.26,402.67,1146.05,2024-01-16 00:00:00
6172,5548,111,3,10,209.70,0.07,146.79,1950.21,2025-02-09 00:00:00
6173,5549,172,2,9,1098.50,0.27,2669.36,7217.14,2024-07-30 00:00:00
6174,5550,51,1,17,1103.22,0.25,4688.69,14066.05,2025-11-02 00:00:00
6175,5550,191,4,3,625.41,0.09,168.86,1707.37,2023-10-03 00:00:00
6176,5550,177,5,18,1092.13,0.25,4914.59,14743.75,2024-09-28 00:00:00
6177,5552,14,2,12,803.13,0.20,1927.51,7710.05,2024-06-15 00:00:00
6178,5555,64,3,18,1187.83,0.09,1924.28,19456.66,2024-11-19 00:00:00
6179,5555,35,5,17,1423.48,0.15,3629.87,20569.29,2023-11-28 00:00:00
6180,5557,167,4,10,507.26,0.18,913.07,4159.53,2024-01-01 00:00:00
6181,5557,48,5,10,516.40,0.21,1084.44,4079.56,2023-02-24 00:00:00
6182,5559,187,1,9,235.55,0.01,21.20,2098.75,2023-08-19 00:00:00
6183,5559,77,4,19,920.52,0.04,699.60,16790.28,2025-08-27 00:00:00
6184,5560,115,1,17,489.37,0.08,665.54,7653.75,2024-03-03 00:00:00
6185,5563,145,5,2,1084.74,0.13,282.03,1887.45,2025-02-17 00:00:00
6186,5564,99,4,5,1464.94,0.13,952.21,6372.49,2023-12-28 00:00:00
6187,5566,56,2,8,854.11,0.24,1639.89,5192.99,2023-01-18 00:00:00
6188,5567,9,1,5,984.99,0.22,1083.49,3841.46,2024-02-05 00:00:00
6189,5568,153,1,11,1292.38,0.05,710.81,13505.37,2025-01-26 00:00:00
6190,5568,103,2,7,687.10,0.25,1202.42,3607.28,2024-03-22 00:00:00
6191,5568,28,3,6,1227.54,0.05,368.26,6996.98,2025-01-11 00:00:00
6192,5568,136,4,16,1211.99,0.04,775.67,18616.17,2023-07-14 00:00:00
6193,5570,189,1,4,103.14,0.11,45.38,367.18,2025-10-01 00:00:00
6194,5570,61,4,7,553.61,0.06,232.52,3642.75,2023-10-18 00:00:00
6195,5570,76,5,19,951.65,0.04,723.25,17358.10,2023-06-27 00:00:00
6196,5572,87,1,14,872.92,0.09,1099.88,11121.00,2025-10-11 00:00:00
6197,5572,141,5,16,114.18,0.28,511.53,1315.35,2024-04-18 00:00:00
6198,5573,83,4,20,331.47,0.27,1789.94,4839.46,2025-11-17 00:00:00
6199,5574,175,1,19,134.90,0.02,51.26,2511.84,2024-12-17 00:00:00
6200,5574,72,4,18,1345.94,0.23,5572.19,18654.73,2023-12-23 00:00:00
6201,5574,85,5,14,246.98,0.27,933.58,2524.14,2024-03-12 00:00:00
6202,5575,157,3,14,1181.22,0.06,992.22,15544.86,2024-02-18 00:00:00
6203,5576,32,3,14,132.84,0.05,92.99,1766.77,2023-10-17 00:00:00
6204,5577,141,2,14,994.80,0.20,2785.44,11141.76,2025-09-01 00:00:00
6205,5578,143,2,10,238.22,0.21,500.26,1881.94,2025-09-12 00:00:00
6206,5582,85,1,4,478.59,0.12,229.72,1684.64,2025-06-19 00:00:00
6207,5583,36,1,2,1042.57,0.13,271.07,1814.07,2024-12-25 00:00:00
6208,5583,10,2,13,569.50,0.18,1332.63,6070.87,2023-09-21 00:00:00
6209,5583,188,5,18,477.46,0.26,2234.51,6359.77,2025-03-21 00:00:00
6210,5584,133,1,11,852.41,0.08,750.12,8626.39,2023-06-11 00:00:00
6211,5586,108,2,10,1234.20,0.07,863.94,11478.06,2023-07-23 00:00:00
6212,5587,197,4,3,139.85,0.11,46.15,373.40,2024-10-12 00:00:00
6213,5589,80,1,1,263.52,0.22,57.97,205.55,2023-09-14 00:00:00
6214,5592,26,1,17,71.52,0.21,255.33,960.51,2023-01-21 00:00:00
6215,5592,184,4,8,1127.79,0.12,1082.68,7939.64,2023-12-14 00:00:00
6216,5593,60,3,12,1112.16,0.16,2135.35,11210.57,2023-12-18 00:00:00
6217,5593,38,4,20,992.17,0.13,2579.64,17263.76,2024-12-26 00:00:00
6218,5594,103,2,3,306.91,0.27,248.60,672.13,2025-06-20 00:00:00
6219,5595,189,1,8,1201.26,0.15,1441.51,8168.57,2025-06-15 00:00:00
6220,5595,21,4,10,771.64,0.20,1543.28,6173.12,2024-07-08 00:00:00
6221,5596,79,2,7,54.19,0.14,53.11,326.22,2024-08-21 00:00:00
6222,5597,87,3,15,1109.75,0.14,2330.48,14315.77,2024-08-18 00:00:00
6223,5598,32,2,10,1349.06,0.25,3372.65,10117.95,2024-12-10 00:00:00
6224,5598,26,5,17,322.85,0.12,658.61,4829.84,2024-02-15 00:00:00
6225,5600,194,4,6,1329.62,0.07,558.44,7419.28,2024-05-11 00:00:00
6226,5601,181,2,14,303.31,0.10,424.63,3821.71,2024-12-24 00:00:00
6227,5604,119,1,17,1222.31,0.12,2493.51,18285.76,2023-04-25 00:00:00
6228,5605,117,2,2,288.39,0.27,155.73,421.05,2024-11-20 00:00:00
6229,5607,6,3,15,1081.41,0.11,1784.33,14436.82,2025-05-23 00:00:00
6230,5607,12,4,13,867.61,0.20,2255.79,9023.14,2023-02-09 00:00:00
6231,5607,132,5,12,1070.64,0.13,1670.20,11177.48,2023-04-07 00:00:00
6232,5609,108,2,17,928.26,0.11,1735.85,14044.57,2024-03-04 00:00:00
6233,5609,35,3,13,1147.23,0.08,1193.12,13720.87,2024-07-09 00:00:00
6234,5609,28,5,9,105.53,0.20,189.95,759.82,2023-01-29 00:00:00
6235,5610,173,2,9,301.29,0.13,352.51,2359.10,2024-08-03 00:00:00
6236,5610,132,3,7,484.35,0.24,813.71,2576.74,2025-03-05 00:00:00
6237,5611,13,1,1,17.97,0.02,0.36,17.61,2023-11-15 00:00:00
6238,5611,2,5,17,737.52,0.12,1504.54,11033.30,2024-03-19 00:00:00
6239,5614,136,3,18,191.41,0.06,206.72,3238.66,2023-10-25 00:00:00
6240,5615,123,3,3,853.91,0.15,384.26,2177.47,2024-03-27 00:00:00
